datetime,open,high,low,close,volume
2023-02-21 12:02:00,92.0,94.0,92.0,93.48,2565
2023-02-22 12:02:00,93.48,93.5,90.74,92.02,12207
2023-02-23 12:02:00,92.02,92.02,89.75,90.59,6153
2023-02-24 12:02:00,90.76,90.76,90.5,90.59,1944
2023-02-27 12:02:00,92.5,95.8,87.5,89.97,6801
2023-02-28 12:02:00,90.4,94.0,89.4,90.75,3536
2023-03-01 12:03:00,90.32,90.9,90.06,90.85,1933
2023-03-02 12:03:00,91.0,94.0,90.85,91.0,2454
2023-03-03 12:03:00,91.0,91.9,91.0,91.48,2347
2023-03-06 12:03:00,94.25,94.25,91.26,92.45,2805
2023-03-08 12:03:00,92.9,99.2,92.01,92.49,29541
2023-03-09 12:03:00,92.64,92.64,92.26,92.43,2639
2023-03-10 12:03:00,92.17,92.7,91.21,91.61,3992
2023-03-13 12:03:00,91.61,91.61,90.18,90.5,4617
2023-03-14 12:03:00,91.0,91.99,89.08,90.58,12261
2023-03-15 12:03:00,91.0,92.2,89.3,89.33,9360
2023-03-16 12:03:00,91.39,92.0,87.76,88.68,22564
2023-03-17 12:03:00,89.99,91.89,88.5,88.88,11255
2023-03-20 12:03:00,89.0,90.9,87.94,89.17,9389
2023-03-21 12:03:00,89.51,89.9,88.52,88.7,6597
2023-03-22 12:03:00,89.0,91.75,88.7,89.55,9276
2023-03-23 12:03:00,89.89,89.91,88.5,88.78,7999
2023-03-24 12:03:00,89.0,89.0,87.5,88.16,18434
2023-03-27 12:03:00,88.99,88.99,86.45,86.53,19905
2023-03-28 12:03:00,86.54,86.9,85.0,85.53,15036
2023-03-29 12:03:00,87.99,89.9,86.01,87.24,18735
2023-03-31 12:03:00,90.9,90.9,87.51,89.46,54474
2023-04-03 12:04:00,91.25,91.9,89.0,89.73,38577
2023-04-05 12:04:00,90.9,90.9,88.66,89.1,24297
2023-04-06 12:04:00,89.01,89.89,88.79,89.81,47625
2023-04-10 12:04:00,90.9,93.9,89.4,89.94,76375
2023-04-11 12:04:00,90.26,91.25,90.26,90.61,24051
2023-04-12 12:04:00,90.73,91.34,90.5,91.09,14596
2023-04-13 12:04:00,91.08,91.8,90.93,91.28,21482
2023-04-17 12:04:00,91.9,96.5,91.0,91.62,65937
2023-04-18 12:04:00,92.58,92.58,91.49,91.61,12251
2023-04-19 12:04:00,91.78,92.19,91.3,91.45,9149
2023-04-20 12:04:00,91.51,92.18,91.51,91.9,10819
2023-04-21 12:04:00,91.62,91.81,91.4,91.62,9587
2023-04-24 12:04:00,93.45,93.45,91.76,92.06,3842
2023-04-25 12:04:00,92.07,92.8,92.07,92.57,13975
2023-04-26 12:04:00,100.0,100.0,92.21,93.22,13535
2023-04-27 12:04:00,95.9,95.9,92.34,93.44,31693
2023-04-28 12:04:00,93.44,94.45,93.44,94.11,18272
2023-05-02 12:05:00,96.0,96.0,94.56,94.93,96389
2023-05-03 12:05:00,94.84,95.3,94.0,95.08,30261
2023-05-04 12:05:00,95.49,96.2,95.44,96.0,56740
2023-05-05 12:05:00,96.19,97.11,95.06,95.33,59356
2023-05-08 12:05:00,99.63,99.63,95.71,95.94,83610
2023-05-09 12:05:00,95.95,96.52,95.6,95.69,55207
2023-05-10 12:05:00,97.6,97.6,94.9,95.92,26784
2023-05-11 12:05:00,98.0,98.0,96.01,96.5,72662
2023-05-12 12:05:00,96.99,97.0,96.01,96.48,27298
2023-05-15 12:05:00,98.5,98.5,95.93,97.31,43148
2023-05-16 12:05:00,99.5,99.5,96.61,97.27,137162
2023-05-17 12:05:00,97.8,97.8,97.05,97.51,23420
2023-05-18 12:05:00,97.89,98.3,96.95,96.99,73607
2023-05-19 12:05:00,97.8,97.8,96.0,97.45,31489
2023-05-22 12:05:00,98.3,98.3,96.31,97.58,53228
2023-05-23 12:05:00,98.2,98.2,97.01,97.7,26243
2023-05-24 12:05:00,98.01,98.2,97.39,97.77,33503
2023-05-25 12:05:00,100.0,100.0,97.5,97.89,32370
2023-05-26 12:05:00,97.98,98.54,97.98,98.22,35907
2023-05-29 12:05:00,100.0,100.0,98.5,98.7,150327
2023-05-30 12:05:00,100.0,100.0,98.43,98.73,122916
2023-05-31 12:05:00,98.82,101.7,98.51,99.06,110694
2023-06-01 12:06:00,102.0,102.0,99.61,100.24,163119
2023-06-02 12:06:00,101.2,103.75,99.99,101.03,173977
2023-06-05 12:06:00,103.0,103.0,100.63,101.01,224438
2023-06-06 12:06:00,101.79,101.8,100.63,101.38,114698
2023-06-07 12:06:00,103.31,103.39,101.49,102.92,140902
2023-06-08 12:06:00,104.0,110.0,101.84,101.99,1081968
2023-06-09 12:06:00,102.39,102.41,101.53,101.75,99555
2023-06-12 12:06:00,102.76,102.76,101.54,102.4,102586
2023-06-13 12:06:00,103.45,103.45,102.75,103.27,125410
2023-06-14 12:06:00,106.35,106.35,103.3,103.57,223732
2023-06-15 12:06:00,105.5,105.5,103.0,103.94,168378
2023-06-16 12:06:00,104.87,106.06,103.94,104.69,187392
2023-06-19 12:06:00,104.69,105.98,104.69,105.11,149029
2023-06-20 12:06:00,105.8,105.94,104.8,105.55,109705
2023-06-21 12:06:00,106.0,106.48,105.43,105.75,147520
2023-06-22 12:06:00,107.0,107.0,104.26,104.54,204664
2023-06-23 12:06:00,107.7,107.7,103.0,103.53,102625
2023-06-26 12:06:00,106.65,106.65,103.4,104.55,66293
2023-06-27 12:06:00,105.99,105.99,104.75,105.03,47165
2023-06-28 12:06:00,105.99,106.0,104.48,105.04,133077
