datetime,open,high,low,close,volume
2022-01-31 12:01:00,66.6,66.6,63.01,63.28,383344
2022-02-01 12:02:00,67.0,67.0,62.91,63.39,373973
2022-02-02 12:02:00,63.4,63.95,63.32,63.79,240802
2022-02-03 12:02:00,63.75,63.99,63.25,63.49,456153
2022-02-04 12:02:00,63.89,66.4,63.2,63.24,482710
2022-02-07 12:02:00,63.24,64.39,63.24,63.81,524705
2022-02-08 12:02:00,64.19,64.19,63.81,64.02,884618
2022-02-09 12:02:00,64.16,65.0,64.16,64.87,355003
2022-02-10 12:02:00,65.49,65.49,64.71,65.05,498396
2022-02-11 12:02:00,65.25,65.39,64.21,64.63,381274
2022-02-14 12:02:00,66.29,66.75,65.0,66.49,656953
2022-02-15 12:02:00,67.29,67.29,65.3,65.57,520031
2022-02-16 12:02:00,65.69,65.99,65.05,65.67,675847
2022-02-17 12:02:00,65.58,66.8,65.52,66.32,609545
2022-02-18 12:02:00,66.85,66.98,66.0,66.15,598061
2022-02-21 12:02:00,65.35,66.98,65.35,65.7,269977
2022-02-22 12:02:00,66.01,67.0,66.01,66.61,617451
2022-02-23 12:02:00,66.61,68.0,66.15,66.34,415958
2022-02-24 12:02:00,66.34,69.95,66.34,69.3,1155073
2022-02-25 12:02:00,69.0,70.96,66.96,67.15,610123
2022-02-28 12:02:00,67.67,68.4,66.5,67.42,603709
2022-03-02 12:03:00,70.39,70.39,68.4,69.39,708015
2022-03-03 12:03:00,69.39,70.0,69.06,69.57,588237
2022-03-04 12:03:00,70.27,70.9,69.52,69.92,459216
2022-03-07 12:03:00,70.8,73.15,70.8,72.65,1544184
2022-03-08 12:03:00,72.65,74.4,71.3,72.95,560926
2022-03-09 12:03:00,73.61,79.5,72.5,73.1,2062133
2022-03-10 12:03:00,73.09,73.09,69.6,71.01,712387
2022-03-11 12:03:00,72.1,72.3,71.2,71.67,190981
2022-03-14 12:03:00,72.39,72.39,70.65,71.02,337711
2022-03-15 12:03:00,71.13,71.13,69.2,69.47,418957
2022-03-16 12:03:00,70.9,70.9,69.13,69.39,517709
2022-03-17 12:03:00,69.39,70.6,69.39,69.95,275219
2022-03-21 12:03:00,69.99,70.38,68.0,69.69,284606
2022-03-22 12:03:00,70.69,70.69,69.0,69.62,357366
2022-03-23 12:03:00,69.88,69.88,68.93,69.6,167431
2022-03-24 12:03:00,69.6,70.19,69.1,69.75,228802
2022-03-25 12:03:00,70.2,71.17,70.11,70.91,127439
2022-03-28 12:03:00,71.48,71.48,69.38,69.68,819252
2022-03-29 12:03:00,69.8,69.8,67.59,68.81,216973
2022-03-30 12:03:00,70.8,70.8,68.56,69.02,113374
2022-03-31 12:03:00,69.2,69.2,68.4,68.58,140316
2022-04-01 12:04:00,68.95,69.45,68.76,69.19,284745
2022-04-04 12:04:00,69.25,69.38,68.5,68.85,786981
2022-04-05 12:04:00,69.25,69.25,68.25,68.38,552184
2022-04-06 12:04:00,72.5,72.5,67.8,68.29,530051
2022-04-07 12:04:00,68.29,68.45,68.02,68.42,524334
2022-04-08 12:04:00,68.75,68.99,68.41,68.94,270186
2022-04-11 12:04:00,69.0,69.7,68.91,69.39,465421
2022-04-12 12:04:00,69.75,70.25,69.39,69.67,172382
2022-04-13 12:04:00,69.75,71.44,69.75,71.4,629340
2022-04-18 12:04:00,72.38,72.38,71.5,72.08,440587
2022-04-19 12:04:00,72.38,72.58,71.75,72.15,605249
2022-04-20 12:04:00,71.78,71.78,70.1,70.37,396346
2022-04-21 12:04:00,70.87,70.87,69.76,70.02,243640
2022-04-22 12:04:00,70.09,70.09,68.45,68.64,866882
2022-04-25 12:04:00,68.49,68.49,67.4,67.5,1128212
2022-04-26 12:04:00,68.0,68.0,67.18,67.6,1009441
2022-04-27 12:04:00,67.6,67.6,66.87,67.14,573346
2022-04-28 12:04:00,67.0,67.0,65.94,66.44,707452
2022-04-29 12:04:00,66.97,66.97,66.44,66.91,1129280
2022-05-02 12:05:00,65.94,65.94,64.85,64.99,1803024
2022-05-04 12:05:00,64.94,64.94,64.48,64.7,1615028
2022-05-05 12:05:00,65.6,66.29,65.11,65.43,690978
2022-05-06 12:05:00,64.99,64.99,64.2,64.6,638694
2022-05-09 12:05:00,64.98,64.98,64.0,64.12,287392
2022-05-10 12:05:00,64.45,64.45,63.46,63.72,604839
2022-05-11 12:05:00,63.5,63.5,62.45,63.29,505302
2022-05-12 12:05:00,63.19,63.19,62.25,62.37,389797
2022-05-13 12:05:00,62.0,62.0,60.96,61.22,648248
2022-05-16 12:05:00,61.23,62.09,60.5,61.97,992128
2022-05-17 12:05:00,62.5,63.52,62.5,63.39,190611
2022-05-18 12:05:00,63.39,63.57,62.61,63.29,831513
2022-05-19 12:05:00,63.0,63.0,62.2,62.75,857577
2022-05-20 12:05:00,63.0,64.05,63.0,64.0,221081
2022-05-23 12:05:00,63.89,64.39,63.5,64.18,208646
2022-05-24 12:05:00,63.6,63.9,63.1,63.68,197185
2022-05-25 12:05:00,64.0,64.2,63.51,63.65,190640
2022-05-26 12:05:00,63.98,63.98,63.2,63.43,267065
2022-05-27 12:05:00,63.83,64.55,63.82,64.53,218429
2022-05-30 12:05:00,64.53,64.53,63.82,63.98,300741
2022-05-31 12:05:00,63.82,63.82,63.32,63.58,231175
2022-06-01 12:06:00,63.55,63.55,62.41,62.61,167748
2022-06-02 12:06:00,63.0,63.89,63.0,63.76,70292
2022-06-03 12:06:00,64.0,64.57,64.0,64.54,247218
2022-06-06 12:06:00,64.98,64.98,64.07,64.41,138711
2022-06-07 12:06:00,64.09,64.41,63.55,63.8,259427
2022-06-08 12:06:00,64.1,64.28,63.71,63.91,114670
2022-06-09 12:06:00,64.0,64.2,63.62,63.8,201836
2022-06-10 12:06:00,63.5,63.5,62.81,62.9,148815
2022-06-13 12:06:00,63.5,63.5,62.71,62.92,380437
2022-06-14 12:06:00,62.5,62.5,61.8,61.91,362572
2022-06-15 12:06:00,62.19,62.63,61.85,62.56,263002
2022-06-16 12:06:00,62.95,63.18,62.52,62.88,362067
2022-06-17 12:06:00,63.3,63.7,63.06,63.65,405183
2022-06-20 12:06:00,63.4,63.5,62.66,62.94,104268
2022-06-21 12:06:00,63.0,63.18,62.56,63.16,131716
2022-06-22 12:06:00,62.93,63.0,62.1,62.39,118342
2022-06-23 12:06:00,62.35,62.47,62.1,62.16,48773
2022-06-24 12:06:00,62.22,62.22,61.26,61.44,222800
2022-06-27 12:06:00,62.0,62.79,62.0,62.77,209264
2022-06-28 12:06:00,62.35,62.68,62.14,62.56,76103
2022-06-29 12:06:00,62.0,62.0,61.3,61.42,134429
2022-06-30 12:06:00,61.7,61.7,60.96,61.02,181074
2022-07-01 12:07:00,61.3,61.3,59.8,59.94,720469
2022-07-04 12:07:00,60.2,60.25,59.85,60.15,278808
2022-07-05 12:07:00,60.35,60.8,60.1,60.19,174596
2022-07-06 12:07:00,60.0,60.0,57.5,58.64,538791
2022-07-07 12:07:00,58.98,62.2,58.51,59.06,258494
2022-07-08 12:07:00,59.5,62.0,58.54,58.68,343454
2022-07-11 12:07:00,59.15,59.5,58.52,58.79,302977
2022-07-12 12:07:00,58.77,58.77,58.14,58.21,231171
2022-07-13 12:07:00,59.0,59.0,58.0,58.21,293481
2022-07-14 12:07:00,58.5,58.75,57.85,57.99,519071
2022-07-15 12:07:00,56.9,58.05,56.34,56.61,605665
2022-07-18 12:07:00,57.55,58.75,57.06,57.76,445705
2022-07-19 12:07:00,57.68,57.68,56.99,57.54,353254
2022-07-20 12:07:00,58.99,58.99,57.21,57.53,416101
2022-07-21 12:07:00,57.22,57.51,56.29,56.44,530144
2022-07-22 12:07:00,57.21,57.21,56.76,57.03,228608
2022-07-25 12:07:00,56.79,56.9,56.36,56.74,357636
2022-07-26 12:07:00,56.3,56.59,56.18,56.37,265168
2022-07-27 12:07:00,56.7,57.15,56.18,56.64,600800
2022-07-28 12:07:00,56.01,58.25,56.01,58.11,280421
2022-07-29 12:07:00,58.5,59.7,58.5,59.34,619032
2022-08-01 12:08:00,59.75,60.19,59.35,60.13,660437
2022-08-02 12:08:00,59.8,59.89,59.2,59.54,201189
2022-08-03 12:08:00,59.0,59.23,58.25,58.73,179652
2022-08-04 12:08:00,59.5,59.99,59.0,59.91,193976
2022-08-05 12:08:00,60.15,60.15,59.13,59.19,414559
2022-08-08 12:08:00,59.1,59.88,58.71,59.67,1341651
2022-08-10 12:08:00,56.1,60.58,56.1,60.48,1499907
2022-08-11 12:08:00,61.0,61.0,60.01,60.51,353004
2022-08-12 12:08:00,60.25,60.51,60.11,60.28,565853
2022-08-16 12:08:00,60.1,60.2,59.52,59.73,215077
2022-08-17 12:08:00,59.0,60.0,59.0,59.36,146323
2022-08-18 12:08:00,58.9,59.25,58.51,58.91,285155
2022-08-19 12:08:00,58.5,58.6,57.69,57.79,840904
2022-08-22 12:08:00,57.5,57.7,56.89,56.98,384108
2022-08-23 12:08:00,56.97,57.27,56.77,57.08,420908
2022-08-24 12:08:00,57.08,57.41,57.01,57.34,614769
2022-08-25 12:08:00,57.5,57.99,57.3,57.85,474063
2022-08-26 12:08:00,58.0,58.0,57.0,57.59,395382
2022-08-29 12:08:00,57.59,58.5,56.15,56.31,992432
2022-08-30 12:08:00,56.55,56.78,56.27,56.41,967137
2022-09-01 12:09:00,56.05,56.41,54.35,54.49,2082265
2022-09-02 12:09:00,54.5,55.18,54.46,54.55,1336645
2022-09-05 12:09:00,55.15,55.35,54.81,55.23,849811
2022-09-06 12:09:00,55.49,56.01,55.35,55.69,516695
2022-09-07 12:09:00,55.31,55.4,54.66,55.31,746068
2022-09-08 12:09:00,55.74,56.22,55.6,56.21,668897
2022-09-09 12:09:00,56.65,57.55,56.45,56.71,942159
2022-09-12 12:09:00,56.6,57.48,56.51,57.37,390701
2022-09-13 12:09:00,58.2,58.9,58.01,58.83,625480
2022-09-14 12:09:00,57.95,58.29,57.66,58.18,543150
2022-09-15 12:09:00,58.45,58.45,57.86,58.1,252509
2022-09-16 12:09:00,57.64,57.85,56.65,57.04,367290
2022-09-19 12:09:00,58.02,58.49,57.7,57.94,279251
2022-09-20 12:09:00,58.21,58.44,57.75,57.9,463231
2022-09-21 12:09:00,57.97,58.32,57.74,58.24,187284
2022-09-22 12:09:00,58.23,59.3,57.85,59.19,353443
2022-09-23 12:09:00,59.43,59.43,58.37,58.53,189250
2022-09-26 12:09:00,56.9,57.36,56.66,57.18,511235
2022-09-27 12:09:00,57.01,57.2,56.63,56.98,394744
2022-09-28 12:09:00,56.77,56.77,55.81,55.93,391534
2022-09-29 12:09:00,57.87,57.87,56.89,57.26,499209
2022-09-30 12:09:00,57.49,58.34,57.32,58.29,788393
2022-10-03 12:10:00,58.42,59.08,58.41,58.84,270432
2022-10-04 12:10:00,60.0,62.46,60.0,62.19,1064449
2022-10-06 12:10:00,62.49,62.5,61.52,61.79,340169
2022-10-07 12:10:00,62.41,62.82,62.22,62.78,434070
2022-10-10 12:10:00,61.48,61.48,60.03,60.44,272013
2022-10-11 12:10:00,60.03,60.1,59.25,59.43,380037
2022-10-12 12:10:00,59.05,59.29,58.8,59.17,266856
2022-10-13 12:10:00,58.78,58.95,58.45,58.91,412993
2022-10-14 12:10:00,58.6,58.88,57.8,57.94,1590639
2022-10-17 12:10:00,57.5,57.6,57.09,57.54,365458
2022-10-18 12:10:00,57.99,58.25,57.75,57.91,1098594
2022-10-19 12:10:00,58.13,58.13,57.45,57.76,844794
2022-10-20 12:10:00,57.23,57.8,57.23,57.71,218108
2022-10-21 12:10:00,57.72,57.99,57.16,57.32,508568
2022-10-24 12:10:00,59.48,59.48,58.25,59.03,194904
2022-10-25 12:10:00,59.0,59.17,58.88,58.94,209521
2022-10-27 12:10:00,59.49,59.79,59.34,59.66,531013
2022-10-28 12:10:00,59.99,59.99,58.96,59.04,255510
2022-10-31 12:10:00,59.05,59.27,58.75,58.96,235535
2022-11-01 12:11:00,59.5,60.64,59.36,60.5,380104
2022-11-02 12:11:00,60.28,60.54,60.17,60.32,90592
2022-11-03 12:11:00,60.0,60.0,58.97,59.14,208125
2022-11-04 12:11:00,60.0,60.75,60.0,60.69,597653
2022-11-07 12:11:00,60.99,64.3,60.99,62.32,576230
2022-11-09 12:11:00,62.5,63.29,62.5,62.86,977514
2022-11-10 12:11:00,62.68,62.97,62.34,62.55,468425
2022-11-11 12:11:00,62.59,63.87,62.59,63.52,353400
2022-11-14 12:11:00,63.48,63.64,63.02,63.3,228714
2022-11-15 12:11:00,63.89,64.2,63.74,63.93,238872
2022-11-16 12:11:00,63.5,63.99,63.24,63.93,393174
2022-11-17 12:11:00,63.01,63.3,62.76,62.94,300848
2022-11-18 12:11:00,63.04,63.25,62.81,63.22,283597
2022-11-21 12:11:00,62.51,62.8,62.12,62.26,313367
2022-11-22 12:11:00,62.99,63.49,62.8,63.04,227521
2022-11-23 12:11:00,63.04,63.15,62.55,63.03,505744
2022-11-24 12:11:00,63.5,63.81,63.5,63.64,370747
2022-11-25 12:11:00,63.94,63.94,63.15,63.36,212674
2022-11-28 12:11:00,63.38,63.89,63.1,63.83,394875
2022-11-29 12:11:00,63.39,63.65,63.27,63.55,516930
2022-11-30 12:11:00,63.59,63.88,63.31,63.75,147524
2022-12-01 12:12:00,64.0,65.25,64.0,64.93,498560
2022-12-02 12:12:00,65.5,66.32,65.36,66.26,926425
2022-12-05 12:12:00,65.21,70.2,65.21,67.25,540573
2022-12-06 12:12:00,67.01,67.01,66.04,66.38,157349
2022-12-07 12:12:00,66.15,67.76,66.0,66.07,235575
2022-12-08 12:12:00,67.25,67.25,66.5,66.94,218544
2022-12-09 12:12:00,67.91,67.99,67.42,67.64,275452
2022-12-12 12:12:00,68.45,68.63,67.95,68.46,329353
2022-12-13 12:12:00,68.5,68.67,68.26,68.43,223394
2022-12-14 12:12:00,68.9,69.5,68.8,69.18,396019
2022-12-15 12:12:00,68.74,68.74,67.85,67.89,245865
2022-12-16 12:12:00,68.15,68.15,67.15,67.18,282991
2022-12-19 12:12:00,68.0,68.68,67.82,68.66,284267
2022-12-20 12:12:00,68.44,69.45,67.8,69.37,195683
2022-12-21 12:12:00,69.84,70.3,69.58,69.86,416260
2022-12-22 12:12:00,69.99,70.0,68.91,69.22,416780
2022-12-23 12:12:00,69.08,69.38,68.57,69.12,888955
2022-12-26 12:12:00,69.47,69.49,68.8,68.91,185146
2022-12-27 12:12:00,69.0,70.49,69.0,70.29,217787
2022-12-28 12:12:00,70.29,70.29,69.11,69.24,133674
2022-12-29 12:12:00,69.38,69.5,68.95,69.12,99230
2022-12-30 12:12:00,69.5,70.05,69.21,69.55,191713
2023-01-02 12:01:00,69.88,70.24,69.57,70.15,305353
2023-01-03 12:01:00,70.49,71.4,70.49,71.35,283607
2023-01-04 12:01:00,70.98,71.36,70.65,71.33,265342
2023-01-05 12:01:00,70.9,70.94,68.6,69.52,461182
2023-01-06 12:01:00,69.0,69.68,69.0,69.53,738081
2023-01-09 12:01:00,69.99,71.9,69.99,70.76,438775
2023-01-10 12:01:00,70.38,71.0,69.25,69.67,312241
2023-01-11 12:01:00,69.74,70.42,69.56,70.4,217520
2023-01-12 12:01:00,69.89,69.95,69.51,69.86,239222
2023-01-13 12:01:00,69.99,70.17,69.34,70.04,190480
2023-01-16 12:01:00,70.04,71.16,70.04,70.76,175460
2023-01-17 12:01:00,71.18,71.18,70.27,70.51,149090
2023-01-18 12:01:00,70.55,70.94,70.1,70.78,239572
2023-01-19 12:01:00,70.0,70.0,68.99,69.22,166271
2023-01-20 12:01:00,69.5,70.25,69.5,70.13,155561
2023-01-23 12:01:00,70.21,70.48,69.8,70.09,300256
2023-01-24 12:01:00,69.7,69.9,69.5,69.84,190749
2023-01-25 12:01:00,69.79,70.14,69.5,69.71,139890
2023-01-27 12:01:00,70.14,70.18,69.57,69.97,310893
2023-01-30 12:01:00,69.96,70.1,69.66,69.77,80919
2023-01-31 12:01:00,69.88,69.92,69.25,69.41,58491
2023-02-01 12:02:00,70.0,71.31,69.95,71.18,334116
2023-02-02 12:02:00,71.5,73.0,71.5,72.75,543223
2023-02-03 12:02:00,71.5,71.99,71.0,71.25,125849
2023-02-06 12:02:00,69.6,69.77,69.15,69.43,159974
2023-02-07 12:02:00,69.28,69.53,68.99,69.35,274293
2023-02-08 12:02:00,69.25,69.56,69.0,69.53,199322
2023-02-09 12:02:00,69.34,69.59,69.09,69.2,68461
2023-02-10 12:02:00,69.0,69.0,68.03,68.66,512609
2023-02-13 12:02:00,68.24,68.58,67.95,68.04,170728
2023-02-14 12:02:00,68.23,68.24,67.7,68.03,103325
2023-02-15 12:02:00,67.87,67.89,67.11,67.16,110936
2023-02-16 12:02:00,67.86,67.97,67.05,67.24,57379
2023-02-17 12:02:00,67.1,67.19,66.45,66.62,290846
2023-02-20 12:02:00,67.0,67.75,67.0,67.71,96568
2023-02-21 12:02:00,67.71,67.71,67.26,67.54,165283
2023-02-22 12:02:00,67.87,67.87,67.37,67.61,109111
2023-02-23 12:02:00,67.29,67.29,66.81,66.89,177138
2023-02-24 12:02:00,66.5,66.57,66.12,66.31,58642
2023-02-27 12:02:00,66.0,66.0,64.92,65.21,232138
2023-02-28 12:02:00,65.21,65.21,64.41,64.65,176625
2023-03-01 12:03:00,65.0,66.35,65.0,65.97,129181
2023-03-02 12:03:00,65.59,66.49,65.26,65.52,252794
2023-03-03 12:03:00,65.65,65.89,65.5,65.69,149565
2023-03-06 12:03:00,66.0,66.34,65.78,66.02,151816
2023-03-08 12:03:00,65.5,65.5,63.28,63.75,727634
2023-03-09 12:03:00,63.54,63.7,63.19,63.49,524963
2023-03-10 12:03:00,63.44,63.64,63.09,63.62,574960
2023-03-13 12:03:00,64.0,65.65,64.0,65.28,439384
2023-03-14 12:03:00,66.76,67.9,66.76,67.29,830668
2023-03-15 12:03:00,67.66,67.82,66.71,67.54,386482
2023-03-16 12:03:00,67.5,68.71,67.5,68.56,266139
2023-03-17 12:03:00,68.7,68.7,68.09,68.25,142665
2023-03-20 12:03:00,68.49,70.11,68.49,69.89,576086
2023-03-21 12:03:00,69.89,70.1,69.46,69.61,152272
2023-03-22 12:03:00,69.59,70.0,69.39,69.65,169316
2023-03-23 12:03:00,70.46,70.83,70.25,70.61,255994
2023-03-24 12:03:00,70.85,71.7,70.78,71.35,282582
2023-03-27 12:03:00,71.0,71.34,70.8,70.84,217646
2023-03-28 12:03:00,71.0,71.19,70.51,70.83,429834
2023-03-29 12:03:00,71.01,71.8,71.01,71.49,1699225
2023-03-31 12:03:00,72.85,73.4,72.5,73.35,1057969
2023-04-03 12:04:00,72.95,73.4,72.26,73.13,514892
2023-04-05 12:04:00,74.9,77.49,74.4,75.5,333254
2023-04-06 12:04:00,75.25,76.0,75.05,75.92,252477
2023-04-10 12:04:00,75.6,75.98,75.2,75.81,215843
2023-04-11 12:04:00,75.99,76.28,75.82,76.09,162388
2023-04-12 12:04:00,76.71,77.09,76.32,76.52,230759
2023-04-13 12:04:00,77.31,77.6,77.05,77.38,338994
2023-04-17 12:04:00,76.85,77.65,76.6,77.38,365210
2023-04-18 12:04:00,76.6,76.6,76.0,76.11,186985
2023-04-19 12:04:00,76.36,76.88,75.31,75.46,190660
2023-04-20 12:04:00,76.26,77.0,76.16,76.91,200702
2023-04-21 12:04:00,76.89,76.89,76.01,76.28,105116
2023-04-24 12:04:00,76.0,76.2,75.61,76.03,178129
2023-04-25 12:04:00,76.22,76.49,75.95,76.32,330710
2023-04-26 12:04:00,76.24,76.24,75.7,76.18,309683
2023-04-27 12:04:00,76.47,76.47,75.85,76.07,148129
2023-04-28 12:04:00,76.19,76.19,75.26,75.43,85236
2023-05-02 12:05:00,75.74,75.97,75.5,75.59,146576
2023-05-03 12:05:00,76.0,77.37,76.0,76.92,165282
2023-05-04 12:05:00,77.9,78.2,77.52,77.96,332384
2023-05-05 12:05:00,78.71,79.41,78.39,78.65,419532
2023-05-08 12:05:00,77.0,79.0,77.0,78.01,268653
2023-05-09 12:05:00,78.29,78.29,77.41,77.97,237873
2023-05-10 12:05:00,77.99,78.29,77.91,77.99,94668
2023-05-11 12:05:00,77.49,77.6,76.31,76.64,182602
2023-05-12 12:05:00,76.0,76.0,73.55,73.92,375132
2023-05-15 12:05:00,74.48,74.68,73.99,74.26,260158
2023-05-16 12:05:00,74.33,74.35,73.52,73.74,233229
2023-05-17 12:05:00,73.7,73.71,73.26,73.39,130762
2023-05-18 12:05:00,73.4,73.79,72.95,73.21,111880
2023-05-19 12:05:00,73.26,73.9,73.26,73.84,117305
2023-05-22 12:05:00,74.0,74.19,73.5,74.09,364654
2023-05-23 12:05:00,74.1,74.1,72.49,72.61,206420
2023-05-24 12:05:00,73.0,73.2,72.65,72.94,215829
2023-05-25 12:05:00,72.66,72.66,71.85,72.24,173159
2023-05-26 12:05:00,71.98,72.3,71.5,72.29,262158
2023-05-29 12:05:00,72.49,72.99,72.26,72.66,236008
2023-05-30 12:05:00,72.34,72.63,71.8,72.53,204663
2023-05-31 12:05:00,72.53,73.11,72.0,72.66,148376
2023-06-01 12:06:00,73.36,73.36,72.62,72.85,61055
2023-06-02 12:06:00,73.5,74.23,73.5,74.13,189669
2023-06-05 12:06:00,73.5,73.5,73.0,73.19,129854
2023-06-06 12:06:00,73.49,73.59,73.02,73.13,104353
2023-06-07 12:06:00,73.09,73.34,72.9,73.22,68913
