Stock,Date,Close,S_EMA1,S_EMA2,C_EMA1,C_EMA2,S_RSI_P,S_RSI_L_R,C_RSI_V,P_Pos,C_Pos
ICIPSE,2024-05-08,83.02,55,65,78.99,78.42,4,80,64.24,B,B
ICIPSE,2024-05-09,83.8,55,65,79.16,78.58,4,80,77.66,B,B
ICIPSE,2024-05-10,86.05,55,65,79.41,78.81,4,80,90.86,B,B_N_Y
ICIPSE,2024-05-13,85.14,55,65,79.62,79.0,4,80,68.91,B,B
ICIPSE,2024-05-14,85.56,55,65,79.83,79.2,4,80,72.93,B,B
ICIPSE,2024-05-15,86.14,55,65,80.05,79.41,4,80,78.14,B,B
ICIPSE,2024-05-16,87.57,55,65,80.32,79.66,4,80,86.61,B,B_N_Y
ICIPSE,2024-05-17,88.03,55,65,80.6,79.91,4,80,88.52,B,B_N_Y
ICIPSE,2024-05-18,91.58,55,65,80.99,80.27,4,80,95.35,B,B_N_Y
ICIPSE,2024-05-21,94.36,55,65,81.47,80.69,4,80,97.13,B,B_N_Y
ICIPSE,2024-05-22,94.49,55,65,81.93,81.11,4,80,97.2,B,B_N_Y
ICIPSE,2024-05-23,91.4,55,65,82.27,81.42,4,80,55.88,B,B
ICIPSE,2024-05-24,91.34,55,65,82.59,81.72,4,80,55.28,B,B
ICIPSE,2024-05-27,92.42,55,65,82.94,82.05,4,80,64.54,B,B
ICIPSE,2024-05-28,94.35,55,65,83.35,82.42,4,80,76.26,B,B
ICIPSE,2024-05-29,96.01,55,65,83.8,82.83,4,80,82.78,B,B_N_Y
ICIPSE,2024-05-30,94.32,55,65,84.18,83.18,4,80,60.29,B,B
ICIPSE,2024-05-31,93.99,55,65,84.53,83.51,4,80,56.31,B,B
ICIPSE,2024-06-03,91.74,55,65,84.79,83.76,4,80,35.18,B,B
ICIPSE,2024-06-04,90.55,55,65,84.99,83.96,4,80,27.82,B,B
ICIPSE,2024-06-05,90.19,55,65,85.18,84.15,4,80,25.65,B,B
ICIPSE,2024-06-06,92.14,55,65,85.43,84.39,4,80,52.41,B,B
ICIPSE,2024-06-07,92.83,55,65,85.69,84.65,4,80,59.31,B,B
ICIPSE,2024-06-10,90.75,55,65,85.87,84.83,4,80,37.46,B,B
ICIPSE,2024-06-11,89.65,55,65,86.01,84.98,4,80,29.74,B,B
ICIPSE,2024-06-12,90.03,55,65,86.15,85.13,4,80,35.83,B,B
ICIPSE,2024-06-13,90.04,55,65,86.29,85.28,4,80,36.03,B,B
ICIPSE,2024-06-14,89.56,55,65,86.41,85.41,4,80,30.17,B,B
ICIPSE,2024-06-18,89.59,55,65,86.52,85.54,4,80,31.1,B,B
ICIPSE,2024-06-19,90.19,55,65,86.65,85.68,4,80,49.21,B,B
ICIPSE,2024-06-20,92.04,55,65,86.84,85.87,4,80,75.59,B,B
ICIPSE,2024-06-21,92.38,55,65,87.04,86.07,4,80,78.34,B,B
ICIPSE,2024-06-24,90.63,55,65,87.17,86.21,4,80,44.14,B,B
ICIPSE,2024-06-25,90.49,55,65,87.29,86.34,4,80,42.18,B,B
ICIPSE,2024-06-26,88.71,55,65,87.34,86.41,4,80,24.04,B,B
ICIPSE,2024-06-27,88.54,55,65,87.38,86.47,4,80,22.8,B,B
ICIPSE,2024-06-28,89.38,55,65,87.45,86.56,4,80,42.47,B,B
ICIPSE,2024-07-01,88.99,55,65,87.51,86.64,4,80,36.68,B,B
ICIPSE,2024-07-02,89.31,55,65,87.57,86.72,4,80,44.9,B,B
ICIPSE,2024-07-03,90.78,55,65,87.69,86.84,4,80,69.3,B,B
ICIPSE,2024-07-04,91.21,55,65,87.81,86.97,4,80,73.82,B,B
ICIPSE,2024-07-05,91.92,55,65,87.96,87.12,4,80,80.23,B,B_N_Y
ICIPSE,2024-07-08,92.62,55,65,88.13,87.29,4,80,85.04,B,B_N_Y
ICIPSE,2024-07-09,92.89,55,65,88.3,87.46,4,80,86.71,B,B_N_Y
ICIPSE,2024-07-10,93.17,55,65,88.47,87.63,4,80,88.48,B,B_N_Y
ICIPSE,2024-07-11,93.45,55,65,88.65,87.81,4,80,90.22,B,B_N_Y
ICIPSE,2024-07-12,93.21,55,65,88.81,87.97,4,80,76.94,B,B
ICIPSE,2024-07-15,92.87,55,65,88.96,88.12,4,80,60.21,B,B
ICIPSE,2024-07-16,93.39,55,65,89.11,88.28,4,80,72.43,B,B
ICIPSE,2024-07-18,93.08,55,65,89.26,88.42,4,80,58.22,B,B
ICIPSE,2024-07-19,90.72,55,65,89.31,88.49,4,80,19.46,B,B
ICIPSE,2024-07-22,89.9,55,65,89.33,88.54,4,80,14.87,B,B
ICIPSE,2024-07-23,87.48,55,65,89.26,88.51,4,80,7.71,B,B
ICIPSE,2024-07-24,86.43,55,65,89.16,88.44,4,80,6.03,B,B
ICIPSE,2024-07-25,83.28,55,65,88.95,88.29,4,80,3.22,B,B
