Stock,Date,Close,S_EMA1,S_EMA2,C_EMA1,C_EMA2,S_RSI_P,S_RSI_L_R,C_RSI_V,P_Pos,C_Pos
SBINIF,2016-07-20,86.74,32,34,83.84,83.7,21,59,65.6,B,B_N_Y
SBINIF,2016-07-22,86.4,32,34,84.0,83.85,21,59,63.67,B,B_N_Y
SBINIF,2016-07-25,87.45,32,34,84.2,84.06,21,59,66.83,B,B_N_Y
SBINIF,2016-07-27,87.36,32,34,84.4,84.25,21,59,66.31,B,B_N_Y
SBINIF,2016-07-28,87.5,32,34,84.58,84.43,21,59,66.74,B,B_N_Y
SBINIF,2016-07-29,87.61,32,34,84.77,84.62,21,59,67.08,B,B_N_Y
SBINIF,2016-08-01,87.4,32,34,84.93,84.77,21,59,65.73,B,B_N_Y
SBINIF,2016-08-02,87.15,32,34,85.06,84.91,21,59,64.12,B,B_N_Y
SBINIF,2016-08-03,86.88,32,34,85.17,85.02,21,59,62.39,B,B_N_Y
SBINIF,2016-08-04,86.5,32,34,85.25,85.11,21,59,59.99,B,B_N_Y
SBINIF,2016-08-05,87.36,32,34,85.38,85.24,21,59,63.34,B,B_N_Y
SBINIF,2016-08-08,87.98,32,34,85.54,85.39,21,59,65.52,B,B_N_Y
SBINIF,2016-08-09,87.54,32,34,85.66,85.52,21,59,62.74,B,B_N_Y
SBINIF,2016-08-10,87.44,32,34,85.77,85.63,21,59,62.11,B,B_N_Y
SBINIF,2016-08-11,87.08,32,34,85.85,85.71,21,59,59.84,B,B_N_Y
SBINIF,2016-08-12,87.61,32,34,85.95,85.82,21,59,61.98,B,B_N_Y
SBINIF,2016-08-16,87.45,32,34,86.04,85.91,21,59,60.95,B,B_N_Y
SBINIF,2016-08-17,87.35,32,34,86.12,85.99,21,59,60.29,B,B_N_Y
SBINIF,2016-08-18,87.7,32,34,86.22,86.09,21,59,61.81,B,B_N_Y
SBINIF,2016-08-19,87.72,32,34,86.31,86.18,21,59,61.9,B,B_N_Y
SBINIF,2016-08-22,87.46,32,34,86.38,86.26,21,59,60.02,B,B_N_Y
SBINIF,2016-08-23,87.29,32,34,86.43,86.32,21,59,58.8,B,B
SBINIF,2016-08-24,87.5,32,34,86.5,86.38,21,59,59.86,B,B_N_Y
SBINIF,2016-08-25,87.25,32,34,86.54,86.43,21,59,57.99,B,B
SBINIF,2016-08-26,86.73,32,34,86.56,86.45,21,59,54.29,B,B
SBINIF,2016-08-29,87.11,32,34,86.59,86.49,21,59,56.43,B,B
SBINIF,2016-08-30,88.32,32,34,86.69,86.59,21,59,62.31,B,B_N_Y
SBINIF,2016-08-31,89.13,32,34,86.84,86.74,21,59,65.57,B,B_N_Y
SBINIF,2016-09-01,89.38,32,34,87.0,86.89,21,59,66.51,B,B_N_Y
SBINIF,2016-09-02,88.9,32,34,87.11,87.0,21,59,63.04,B,B_N_Y
SBINIF,2016-09-06,90.32,32,34,87.31,87.19,21,59,68.2,B,B_N_Y
SBINIF,2016-09-07,90.48,32,34,87.5,87.38,21,59,68.71,B,B_N_Y
SBINIF,2016-09-08,90.52,32,34,87.68,87.56,21,59,68.84,B,B_N_Y
SBINIF,2016-09-09,89.86,32,34,87.81,87.69,21,59,64.13,B,B_N_Y
SBINIF,2016-09-12,88.35,32,34,87.85,87.73,21,59,55.07,B,B
SBINIF,2016-09-14,88.53,32,34,87.89,87.77,21,59,55.85,B,B
SBINIF,2016-09-15,88.68,32,34,87.94,87.83,21,59,56.51,B,B
SBINIF,2016-09-16,89.16,32,34,88.01,87.9,21,59,58.6,B,B
SBINIF,2016-09-19,89.51,32,34,88.1,87.99,21,59,60.06,B,B_N_Y
SBINIF,2016-09-20,89.21,32,34,88.17,88.06,21,59,58.21,B,B
SBINIF,2016-09-21,89.0,32,34,88.22,88.12,21,59,56.92,B,B
SBINIF,2016-09-22,89.91,32,34,88.32,88.22,21,59,60.87,B,B_N_Y
SBINIF,2016-09-23,89.81,32,34,88.41,88.31,21,59,60.23,B,B_N_Y
SBINIF,2016-09-26,88.69,32,34,88.43,88.33,21,59,53.63,B,B
SBINIF,2016-09-27,88.18,32,34,88.41,88.32,21,59,50.96,B,B
SBINIF,2016-09-28,88.75,32,34,88.43,88.35,21,59,53.67,B,B
SBINIF,2016-09-29,87.68,32,34,88.39,88.31,21,59,48.4,B,B
SBINIF,2016-09-30,87.59,32,34,88.34,88.27,21,59,47.98,B,B
SBINIF,2016-10-03,88.77,32,34,88.37,88.3,21,59,53.49,B,B
SBINIF,2016-10-04,89.1,32,34,88.41,88.34,21,59,54.89,B,B
SBINIF,2016-10-05,89.25,32,34,88.46,88.4,21,59,55.53,B,B
SBINIF,2016-10-06,88.76,32,34,88.48,88.42,21,59,52.95,B,B
SBINIF,2016-10-07,88.72,32,34,88.49,88.43,21,59,52.74,B,B
SBINIF,2016-10-13,87.45,32,34,88.43,88.38,21,59,46.59,B,B
SBINIF,2016-10-14,88.99,32,34,88.46,88.41,21,59,53.5,B,B
SBINIF,2016-10-17,87.12,32,34,88.38,88.34,21,59,45.93,B,B
SBINIF,2016-10-18,88.21,32,34,88.37,88.33,21,59,50.24,B,B
SBINIF,2016-10-19,87.7,32,34,88.33,88.29,21,59,48.34,B,B
SBINIF,2016-10-20,88.75,32,34,88.36,88.32,21,59,52.23,B,B
SBINIF,2016-10-21,88.37,32,34,88.36,88.32,21,59,50.78,B,B
SBINIF,2016-10-24,90.05,32,34,88.46,88.42,21,59,56.41,B,B
SBINIF,2016-10-25,88.85,32,34,88.48,88.45,21,59,51.95,B,B
SBINIF,2016-10-26,88.55,32,34,88.49,88.45,21,59,50.9,B,B
SBINIF,2016-10-27,87.65,32,34,88.44,88.41,21,59,47.84,B,B
SBINIF,2016-10-28,88.97,32,34,88.47,88.44,21,59,52.26,B,B
SBINIF,2016-10-30,94.75,32,34,88.85,88.8,21,59,65.65,B,B_N_Y
SBINIF,2016-11-01,89.48,32,34,88.89,88.84,21,59,51.75,B,B
SBINIF,2016-11-02,87.82,32,34,88.82,88.78,21,59,48.37,B,B
SBINIF,2016-11-03,87.08,32,34,88.72,88.68,21,59,46.93,B,B
SBINIF,2016-11-04,86.82,32,34,88.6,88.58,21,59,46.42,B,B
SBINIF,2016-11-07,88.5,32,34,88.6,88.57,21,59,50.09,B,B
SBINIF,2016-11-08,87.45,32,34,88.53,88.51,21,59,47.94,B,B
SBINIF,2016-11-09,86.28,32,34,88.39,88.38,21,59,45.64,B,B
SBINIF,2016-11-10,87.93,32,34,88.36,88.36,21,59,49.24,B,S
SBINIF,2016-11-11,85.43,32,34,88.19,88.19,21,59,44.54,B,S
SBINIF,2016-11-15,82.49,32,34,87.84,87.86,21,59,39.85,B,S
SBINIF,2016-11-16,83.2,32,34,87.56,87.6,21,59,41.42,B,S
SBINIF,2016-11-17,82.67,32,34,87.26,87.31,21,59,40.59,B,S
SBINIF,2016-11-18,82.5,32,34,86.97,87.04,21,59,40.32,B,S
SBINIF,2016-11-21,81.16,32,34,86.62,86.7,21,59,38.2,B,S
SBINIF,2016-11-22,81.78,32,34,86.33,86.42,21,59,39.74,B,S
SBINIF,2016-11-23,82.0,32,34,86.07,86.17,21,59,40.29,B,S
SBINIF,2016-11-24,81.8,32,34,85.81,85.92,21,59,39.94,B,S
SBINIF,2016-11-28,83.4,32,34,85.66,85.78,21,59,44.02,B,S
SBINIF,2016-11-29,83.6,32,34,85.54,85.65,21,59,44.52,B,S
SBINIF,2016-11-30,84.0,32,34,85.44,85.56,21,59,45.53,B,S
SBINIF,2016-12-01,84.06,32,34,85.36,85.47,21,59,45.68,B,S
SBINIF,2016-12-02,82.99,32,34,85.22,85.33,21,59,43.36,B,S
SBINIF,2016-12-05,83.12,32,34,85.09,85.2,21,59,43.73,B,S
SBINIF,2016-12-06,83.03,32,34,84.96,85.08,21,59,43.52,B,S
SBINIF,2016-12-07,82.47,32,34,84.81,84.93,21,59,42.23,B,S
SBINIF,2016-12-08,83.65,32,34,84.74,84.86,21,59,45.78,B,S
SBINIF,2016-12-09,84.1,32,34,84.7,84.81,21,59,47.08,B,S
SBINIF,2016-12-12,83.25,32,34,84.62,84.72,21,59,44.94,B,S
SBINIF,2016-12-13,83.48,32,34,84.55,84.65,21,59,45.65,B,S
SBINIF,2016-12-14,83.3,32,34,84.47,84.58,21,59,45.17,B,S
SBINIF,2016-12-15,82.72,32,34,84.36,84.47,21,59,43.64,B,S
SBINIF,2016-12-16,82.74,32,34,84.27,84.37,21,59,43.71,B,S
SBINIF,2016-12-19,82.52,32,34,84.16,84.27,21,59,43.1,B,S
SBINIF,2016-12-20,82.2,32,34,84.04,84.15,21,59,42.2,B,S
SBINIF,2016-12-21,82.24,32,34,83.93,84.04,21,59,42.36,B,S
SBINIF,2016-12-22,81.41,32,34,83.78,83.89,21,59,39.98,B,S
SBINIF,2016-12-23,81.2,32,34,83.62,83.73,21,59,39.39,B,S
SBINIF,2016-12-26,80.5,32,34,83.43,83.55,21,59,37.46,B,S
SBINIF,2016-12-27,81.54,32,34,83.32,83.43,21,59,41.9,B,S
SBINIF,2016-12-28,81.98,32,34,83.24,83.35,21,59,43.67,B,S
SBINIF,2016-12-29,82.54,32,34,83.2,83.31,21,59,45.88,B,S
SBINIF,2016-12-30,83.3,32,34,83.2,83.3,21,59,48.75,B,S
SBINIF,2017-01-02,83.2,32,34,83.2,83.3,21,59,48.39,B,S
SBINIF,2017-01-03,83.46,32,34,83.22,83.31,21,59,49.4,B,S
SBINIF,2017-01-04,83.55,32,34,83.24,83.32,21,59,49.75,B,S
SBINIF,2017-01-05,84.39,32,34,83.31,83.38,21,59,52.98,B,S
SBINIF,2017-01-06,83.95,32,34,83.35,83.42,21,59,51.17,B,S
SBINIF,2017-01-09,84.05,32,34,83.39,83.45,21,59,51.57,B,S
SBINIF,2017-01-10,84.47,32,34,83.45,83.51,21,59,53.24,B,S
SBINIF,2017-01-11,85.31,32,34,83.57,83.61,21,59,56.39,B,S
SBINIF,2017-01-12,85.6,32,34,83.69,83.73,21,59,57.43,B,S
SBINIF,2017-01-13,85.5,32,34,83.8,83.83,21,59,56.94,B,S
SBINIF,2017-01-16,85.84,32,34,83.92,83.94,21,59,58.22,B,S
SBINIF,2017-01-17,85.61,32,34,84.03,84.04,21,59,57.02,B,S
SBINIF,2017-01-18,85.79,32,34,84.13,84.14,21,59,57.73,B,S
SBINIF,2017-01-19,85.95,32,34,84.24,84.24,21,59,58.38,B,S
SBINIF,2017-01-20,85.1,32,34,84.29,84.29,21,59,53.78,B,S
SBINIF,2017-01-23,85.2,32,34,84.35,84.34,21,59,54.23,B,B
SBINIF,2017-01-24,86.29,32,34,84.47,84.45,21,59,58.77,B,B
SBINIF,2017-01-25,87.53,32,34,84.65,84.63,21,59,63.15,B,B_N_Y
SBINIF,2017-01-27,87.73,32,34,84.84,84.81,21,59,63.8,B,B_N_Y
SBINIF,2017-01-30,87.7,32,34,85.01,84.97,21,59,63.62,B,B_N_Y
SBINIF,2017-01-31,87.02,32,34,85.13,85.09,21,59,59.68,B,B_N_Y
SBINIF,2017-02-01,88.37,32,34,85.33,85.28,21,59,64.29,B,B_N_Y
SBINIF,2017-02-02,88.53,32,34,85.52,85.46,21,59,64.79,B,B_N_Y
SBINIF,2017-02-03,88.85,32,34,85.73,85.66,21,59,65.8,B,B_N_Y
SBINIF,2017-02-06,89.14,32,34,85.93,85.86,21,59,66.7,B,B_N_Y
SBINIF,2017-02-07,88.75,32,34,86.1,86.02,21,59,64.3,B,B_N_Y
SBINIF,2017-02-08,88.91,32,34,86.27,86.19,21,59,64.84,B,B_N_Y
SBINIF,2017-02-09,89.38,32,34,86.46,86.37,21,59,66.43,B,B_N_Y
SBINIF,2017-02-10,89.48,32,34,86.64,86.55,21,59,66.76,B,B_N_Y
SBINIF,2017-02-13,89.4,32,34,86.81,86.71,21,59,66.21,B,B_N_Y
SBINIF,2017-02-14,89.65,32,34,86.98,86.88,21,59,67.1,B,B_N_Y
SBINIF,2017-02-15,88.9,32,34,87.1,86.99,21,59,61.93,B,B_N_Y
SBINIF,2017-02-16,89.4,32,34,87.24,87.13,21,59,63.88,B,B_N_Y
SBINIF,2017-02-17,89.53,32,34,87.38,87.27,21,59,64.38,B,B_N_Y
SBINIF,2017-02-20,89.97,32,34,87.54,87.42,21,59,66.04,B,B_N_Y
SBINIF,2017-02-21,90.3,32,34,87.7,87.59,21,59,67.25,B,B_N_Y
SBINIF,2017-02-22,90.5,32,34,87.87,87.75,21,59,67.97,B,B_N_Y
