Date,Close,C_EMA1,C_EMA2,S_RSI_P,C_RSI_V,C_Pos
2024-06-21,171.28,165.9442730650105,161.33506890660024,30,65.92500010490707,B_N_Y
2024-06-24,170.92,166.56623893188421,161.86756508187977,30,65.36357349301726,B_N_Y
2024-06-25,171.42,167.17295906539871,162.39825591388706,30,65.78225616440801,B_N_Y
2024-06-26,171.45,167.7075891822239,162.901130588222,30,65.80790998558004,B_N_Y
2024-06-27,170.42,168.04664053444594,163.3188455578057,30,64.10102256889942,B_N_Y
2024-06-28,172.12,168.5558104676402,163.8077985848735,30,65.62340777396888,B_N_Y
2024-07-01,174.56,169.30633415918518,164.40514311082225,30,67.659746666488,B_N_Y
2024-07-02,175.21,170.04429238928705,165.00541294073798,30,68.17919832518157,B_N_Y
2024-07-03,175.4,170.7137558406262,165.58289000207466,30,68.33300390436196,B_N_Y
2024-07-04,176.63,171.45328636054793,166.19661833779082,30,69.3259083402312,B_N_Y
2024-07-05,178.19,172.29537556547945,166.86291732158605,30,70.53791981975897,B_N_Y
2024-07-08,178.32,173.04845361979451,167.4994219171422,30,70.63793447369373,B_N_Y
2024-07-09,178.15,173.68614691732023,168.0911207015521,30,70.31502766141611,B_N_Y
2024-07-10,176.7,174.0628785526552,168.5693917752369,30,67.58883518214067,B_N_Y
2024-07-11,177.13,174.4462687335733,169.04498112251167,30,67.96980594143989,B_N_Y
2024-07-12,177.51,174.82923514187664,169.51525995039725,30,68.31033412530145,B_N_Y
2024-07-15,177.97,175.22183074914207,169.98496773221214,30,68.72669012978923,B_N_Y
2024-07-16,178.78,175.6666019054993,170.4735806372371,30,69.45766073535789,B_N_Y
2024-07-18,176.95,175.8270266673119,170.83338171382167,30,65.85986715085437,B_N_Y
2024-07-19,172.98,175.47114833389793,170.95263828555008,30,59.00120167304566,B_N_Y
2024-07-22,174.13,175.30350479216068,171.12915838118045,30,60.241924341848275,B_N_Y
2024-07-23,173.22,175.04306669314062,171.24531624913075,30,58.78565482622157,B_N_Y
2024-07-24,176.39,175.21143335649802,171.5311320136213,30,62.08826775905287,B_N_Y
2024-07-25,175.88,175.29500418693576,171.7727357910841,30,61.2711224715192,B_N_Y
2024-07-26,177.24,175.53812866356878,172.07647269210395,30,62.62796206239098,B_N_Y
2024-07-29,178.9,175.95836258062272,172.4555575431609,30,64.21115455515023,B_N_Y
2024-07-30,180.65,176.5448172580449,172.91080434701988,30,65.79157708080842,B_N_Y
2024-07-31,180.51,177.0404651007893,173.33298188391075,30,65.55201129785712,B_N_Y
2024-08-01,178.98,177.28290696319064,173.6467051130134,30,62.96017785514737,B_N_Y
2024-08-02,178.07,177.38129359279182,173.89244371816488,30,61.464901465349925,B_N_Y
2024-08-05,173.99,176.95738189369285,173.8978635116068,30,55.36613802280412,B_N_Y
2024-08-06,169.88,176.07270915698123,173.67464887181472,30,50.177768952716725,B
2024-08-07,173.77,175.7848705123586,173.6799461567197,30,54.364901059148515,B_N_Y
2024-08-08,173.59,175.51051169831376,173.6749491480079,30,54.14707259247059,B_N_Y
2024-08-09,174.71,175.41044773602457,173.73245197317465,30,55.29992331224916,B_N_Y
2024-08-12,174.82,175.3366417690215,173.79287130805392,30,55.413818194308014,B_N_Y
2024-08-13,173.05,175.0508115478938,173.75160067979283,30,53.159174061645615,B_N_Y
2024-08-14,172.02,174.67196010440708,173.65540064194752,30,51.88825981155957,B
2024-08-16,174.9,174.70046509135622,173.72454505078187,30,55.00017243321447,B_N_Y
2024-08-19,177.07,174.9966569549367,173.91040365920793,30,57.15998680830583,B_N_Y
2024-08-20,178.44,175.4270748355696,174.1620479005372,30,58.4620577477459,B_N_Y
2024-08-21,179.76,175.96869048112342,174.47304523959951,30,59.683422353027865,B_N_Y
2024-08-22,181.27,176.631354170983,174.85065383763262,30,61.03909749659422,B_N_Y
2024-08-23,181.21,177.20368489961012,175.203950846859,30,60.95484597125697,B_N_Y
2024-08-26,181.54,177.74572428715885,175.55595357778284,30,61.259092342112716,B_N_Y
2024-08-27,182.79,178.376258751264,175.95784504589275,30,62.406942619906026,B_N_Y
2024-08-28,183.06,178.961726407356,176.35240921020358,30,62.65419149595847,B_N_Y
2024-08-29,182.05,179.3477606064365,176.66894203200576,30,61.099147448258854,B_N_Y
2024-08-30,183.07,179.81304053063195,177.02455636371675,30,62.08233463356254,B_N_Y
2024-09-02,182.89,180.19766046430297,177.35041434364507,30,61.79720555079328,B_N_Y
2024-09-03,183.83,180.6517029062651,177.7103913246943,30,62.72212358221539,B_N_Y
2024-09-04,184.08,181.08024004298196,178.06425847345298,30,62.96879079125974,B_N_Y
2024-09-05,185.98,181.69271003760923,178.50402189174775,30,64.80000723304283,B_N_Y
2024-09-06,184.32,182.02112128290807,178.827131786757,30,62.027737584664926,B_N_Y
2024-09-09,182.87,182.12723112254454,179.05173557645145,30,59.71909447658859,B_N_Y
2024-09-10,184.98,182.48382723222647,179.38108360007863,30,61.8562305664384,B_N_Y
2024-09-11,183.44,182.60334882819816,179.60657895569233,30,59.47380046789404,B_N_Y
2024-09-12,184.88,182.8879302246734,179.89954679156392,30,60.92943204596619,B_N_Y
2024-09-13,186.09,183.28818894658923,180.24346085878432,30,62.11236260037009,B_N_Y
2024-09-16,186.83,183.73091532826558,180.60937970004844,30,62.82445520099433,B_N_Y
2024-09-17,186.66,184.0970509122324,180.9455252723421,30,62.545089794115604,B_N_Y
2024-09-18,185.95,184.32866954820335,181.2235516461588,30,61.366113162472985,B_N_Y
2024-09-19,183.82,184.26508585467792,181.36779877695614,30,57.9745945240635,B_N_Y
2024-09-20,185.29,184.39320012284318,181.58569884494352,30,59.56985596570133,B_N_Y
2024-09-23,186.8,184.69405010748778,181.87538224249752,30,61.13745179361806,B_N_Y
2024-09-24,186.77,184.9535438440518,182.14730545129274,30,61.08877098735024,B_N_Y
2024-09-25,185.97,185.08060086354533,182.3596773706986,30,59.775762471787246,B_N_Y
2024-09-26,185.59,185.14427575560217,182.53913973901965,30,59.151042451192474,B_N_Y
2024-09-27,186.19,185.2749912861519,182.74196530910245,30,59.83665861373134,B_N_Y
2024-09-30,184.76,185.21061737538292,182.8540783475004,30,57.458912319004604,B_N_Y
2024-10-01,186.42,185.36179020346006,183.0521851059973,30,59.39648123720042,B_N_Y
2024-10-03,184.17,185.21281642802757,183.11428593344922,30,55.830972932015165,B_N_Y
2024-10-04,183.0,184.93621437452413,183.10793671492354,30,54.08450663962985,B_N_Y
2024-10-07,177.86,184.05168757770863,182.816384675175,30,47.35271845794627,B
2024-10-08,179.82,183.52272663049504,182.64991885987098,30,49.81667591040761,B
2024-10-09,181.94,183.32488580168317,182.6104789232078,30,52.31387043399183,B_N_Y
2024-10-10,182.38,183.20677507647278,182.59767453858402,30,52.817962328277375,B_N_Y
2024-10-11,183.05,183.1871781919137,182.62280373088703,30,53.59076293029053,B_N_Y
2024-10-14,183.67,183.24753091792448,182.6809813013979,30,54.30720101563659,B_N_Y
2024-10-15,184.93,183.45783955318393,182.80592678466286,30,55.74352741883983,B_N_Y
2024-10-16,185.85,183.75685960903593,182.9750419633046,30,56.76996260666292,B_N_Y
2024-10-17,183.59,183.73600215790643,183.00920629867883,30,53.610257872742785,B_N_Y
2024-10-18,183.39,183.69275188816815,183.0303615043091,30,53.338480469247514,B_N_Y
2024-10-21,180.67,183.31490790214716,182.89923030961748,30,49.787502672125186,B
2024-10-22,174.25,182.18179441437877,182.41871751461184,30,42.825983219446755,S
2024-10-23,175.44,181.33907011258142,182.03101098600183,30,44.31887018872405,S
2024-10-24,174.87,180.53043634850874,181.6331770423152,30,43.7527807740419,S
2024-10-25,170.79,179.31288180494516,181.03077831771373,30,39.972164624184536,S
2024-10-28,172.52,178.46377157932702,180.55795730004192,30,42.164274455033976,S
2024-10-29,173.63,177.85955013191116,180.17307078335676,30,43.53296338901263,S
2024-10-30,175.82,177.60460636542226,179.9312335176051,30,46.13469265869796,S
2024-10-31,178.22,177.6815305697445,179.8361649888457,30,48.808647648962136,S
2024-11-01,180.55,178.04008924852644,179.8758224894668,30,51.23961972689588,S
2024-11-04,175.46,177.71757809246066,179.63049901782156,30,46.273668838660896,S
2024-11-05,177.79,177.72663083090308,179.5282490723838,30,48.63119946219169,S
2024-11-06,181.31,178.17455197704018,179.6272352350321,30,51.92785562198481,S
2024-11-07,180.08,178.41273297991015,179.65238883308658,30,50.75051961714925,S
2024-11-08,177.58,178.30864135742138,179.53725612013423,30,48.44125562959157,S
2024-11-11,175.43,177.94881118774373,179.30907522456548,30,46.55658311590747,S
2024-11-12,174.35,177.49895978927574,179.0335710454164,30,45.633974819131446,S
2024-11-13,168.33,176.35283981561628,178.4389282095466,30,40.954144491474494,S
2024-11-14,169.15,175.45248483866425,177.92287664233865,30,41.79523163060482,S
2024-11-18,167.91,174.50967423383125,177.36660571775315,30,40.88419033319079,S
2024-11-19,169.28,173.85596495460234,176.91734984453618,30,42.321167693775244,S
2024-11-21,168.54,173.19146933527705,176.45194151983142,30,41.75404213744425,S
2024-11-22,170.2,172.81753566836744,176.10461143539047,30,43.5107008267293,S
2024-11-25,173.73,172.93159370982153,175.97268857786668,30,47.02533167845113,S
2024-11-26,174.81,173.16639449609383,175.9080947679842,30,48.04835409093926,S
2024-11-27,176.21,173.54684518408212,175.92486728087422,30,49.35976900156589,S
2024-11-28,176.02,173.85598953607186,175.93015243193682,30,49.18545738025292,S
2024-11-29,177.58,174.32149084406288,176.0218106301637,30,50.66524852062994,S
2024-12-02,179.13,174.92255448855505,176.1944878173789,30,52.0990431439418,S
2024-12-03,180.86,175.66473517748565,176.45368293863854,30,53.65422719144754,S
2024-12-04,182.37,176.50289328029996,176.78236721982879,30,54.97416503359315,S
2024-12-05,182.72,177.28003162026246,177.1122357076194,30,55.27956132623767,B_N_Y
2024-12-06,184.15,178.13877766772967,177.50322261275537,30,56.525865864339714,B_N_Y
2024-12-09,185.03,179.00018045926348,177.9213769120505,30,57.28371282025175,B_N_Y
2024-12-10,184.93,179.74140790185555,178.31074486138434,30,57.16656525861795,B_N_Y
2024-12-11,186.01,180.5249819141236,178.73848125797753,30,58.12336464304807,B_N_Y
2024-12-12,184.32,180.99935917485814,179.04856563253668,30,56.09498957522749,B_N_Y
2024-12-13,183.8,181.3494392780009,179.31253420850877,30,55.47872965855589,B_N_Y
2024-12-16,184.52,181.7457593682508,179.60183786359357,30,56.168459464237436,B_N_Y
2024-12-17,183.04,181.90753944721945,179.7928468711729,30,54.37711109429519,B_N_Y
2024-12-18,182.18,181.94159701631702,179.92546648944187,30,53.35425024888193,B_N_Y
2024-12-19,181.56,181.89389738927738,180.0162739066956,30,52.61611541668802,B_N_Y
2024-12-20,178.23,181.43591021561772,179.9170364674342,30,48.86034522711271,B
2024-12-23,177.3,180.9189214386655,179.77164555257602,30,47.87308060234593,B
2024-12-24,177.39,180.47780625883232,179.6393319107656,30,47.978311749435846,B
2024-12-26,177.45,180.0993304764783,179.51770236016696,30,48.05063775208225,B
2024-12-27,178.27,179.87066416691852,179.44838556237963,30,49.05207192373725,B
2024-12-30,177.4,179.56183114605372,179.33458636446917,30,48.035740546546045,B
2024-12-31,178.66,179.44910225279702,179.29710934422073,30,49.60025949381932,B
2025-01-01,180.32,179.55796447119738,179.35393660287536,30,51.586814275284226,B
2025-01-02,181.21,179.76446891229773,179.45705123604932,30,52.62255034180391,B_N_Y
2025-01-03,180.91,179.90766029826054,179.5377706118246,30,52.23289196679522,B_N_Y
2025-01-06,175.6,179.36920276097797,179.31900557783368,30,45.996499635665224,B
2025-01-07,177.58,179.14555241585572,179.22239415684263,30,48.37416311817334,S
2025-01-08,175.63,178.70610836387377,179.02281670368416,30,46.29744212775879,S
2025-01-09,173.64,178.07284481838954,178.7237713312565,30,44.29013682608319,S
2025-01-10,169.51,177.00248921609085,178.21189514618544,30,40.51849874415538,S
2025-01-13,163.07,175.26092806407948,177.37067874917324,30,35.62482707774228,S
2025-01-14,165.29,174.01456205606954,176.6995299297733,30,38.28296140841731,S
2025-01-15,166.04,173.01774179906084,176.10733382256248,30,39.1609173428119,S
2025-01-16,168.31,172.42927407417824,175.67414861019705,30,41.75517344423722,S
2025-01-17,168.19,171.89936481490597,175.25836257629646,30,41.65803132412745,S
2025-01-20,169.47,171.59569421304272,174.93678687761278,30,43.11826415050937,S
2025-01-21,165.92,170.8862324364124,174.43585427330015,30,40.2294055634918,S
2025-01-22,163.18,169.92295338186088,173.81052903589364,30,38.18662481990928,S
2025-01-23,163.78,169.15508420912826,173.25327742278765,30,38.88956354561055,S
2025-01-24,161.05,168.14194868298722,172.57531756596518,30,36.913698725852484,S
2025-01-27,155.12,166.51420509761383,171.60557770118808,30,33.13121689683072,S
2025-01-28,152.07,164.7086794604121,170.52026782889854,30,31.41828474490667,S
2025-01-29,157.1,163.7575945278606,169.77469739395886,30,36.9772213724573,S
2025-01-30,156.91,162.90164521187805,169.05999198318258,30,36.8604723777879,S
2025-01-31,159.89,162.52518956039333,168.55054798411635,30,39.93734368209767,S
2025-02-01,160.49,162.27079086534417,168.10273976277614,30,40.54085429443644,S
2025-02-03,157.65,161.69319200717618,167.52203199817694,30,38.63975380733999,S
2025-02-04,159.52,161.42154300627917,167.0774746649445,30,40.539040872692176,S
2025-02-05,163.47,161.67760013049428,166.87705940578076,30,44.30599809523316,S
2025-02-06,161.88,161.70290011418248,166.59944499434826,30,43.16722756308778,S
2025-02-07,161.24,161.6450375999097,166.3016980502176,30,42.71012813618231,S
2025-02-10,157.71,161.153157899921,165.82438149187186,30,40.27664788291496,S
2025-02-11,152.54,160.0765131624309,165.0863602978785,30,37.07606090761578,S
2025-02-12,151.41,158.99319901712704,164.32656250355146,30,36.4216550924567,S
2025-02-13,150.96,157.98904913998615,163.5839756977982,30,36.158734794341925,S
2025-02-14,146.02,156.49291799748787,162.6081992701422,30,33.41907547045673,S
2025-02-17,145.64,155.1363032478019,161.66552153291158,30,33.21879109810115,S
2025-02-18,143.53,153.68551534182663,160.65799255886046,30,32.113289086701215,S
2025-02-19,146.84,152.8298259240983,159.8903263055901,30,35.59174149345074,S
2025-02-20,148.69,152.31234768358598,159.26808595527925,30,37.44497644055017,S
2025-02-21,147.29,151.68455422313772,158.60263673554124,30,36.62010164437701,S
2025-02-24,145.95,150.9677349452455,157.89971247245532,30,35.838396338221386,S
2025-02-25,145.25,150.2530180770898,157.19695066842976,30,35.429693728293856,S
2025-02-27,142.66,149.30389081745358,156.38934229796115,30,33.94787062270737,S
2025-02-28,139.55,148.08465446527185,155.45382328140747,30,32.271272643111104,S
2025-03-03,138.44,146.87907265711286,154.50861087688455,30,31.693349107590763,S
2025-03-04,139.94,146.01168857497376,153.6992436059463,30,33.3616338061142,S
2025-03-05,143.81,145.73647750310204,153.14984118339356,30,37.439653180488556,S
2025-03-06,146.09,145.78066781521426,152.75762778431604,30,39.68906086269662,S
2025-03-07,146.91,145.92183433831246,152.43275957407616,30,40.485213193267626,S
2025-03-10,144.06,145.6891050460234,151.96760626440516,30,38.65073682479347,S
2025-03-11,143.16,145.37296691527047,151.47829480527145,30,38.086952724159374,S
2025-03-12,142.78,145.04884605086164,150.9950562049785,30,37.845830395468745,S
2025-03-13,141.87,144.65149029450393,150.48810863803516,30,37.261441563445665,S
2025-03-17,142.26,144.3525540076909,150.03099149147758,30,37.688022920594626,S
2025-03-18,145.99,144.55723475672954,149.80649196417323,30,41.61565865588692,S
2025-03-19,148.96,145.10758041213833,149.75946463283026,30,44.497329835343436,S
2025-03-20,149.83,145.69788286062104,149.7633832643397,30,45.31523035667834,S
2025-03-21,152.98,146.6081475030434,149.9420841940986,30,48.17568294416979,S
2025-03-24,154.72,147.62212906516297,150.20752396109316,30,49.679769871207924,S
2025-03-25,152.5,148.23186293201758,150.33488374103246,30,47.84694672378793,S
2025-03-26,150.67,148.53663006551537,150.3535013109751,30,46.38758118980188,S
2025-03-27,152.3,149.00705130732592,150.46164012703207,30,47.853122077581595,S
2025-03-28,152.07,149.38991989391016,150.55099345330808,30,47.6629368305507,S
2025-04-01,151.05,149.59742990717137,150.57871603923542,30,46.80945221196556,S
2025-04-02,152.35,149.94150116877492,150.67712070372232,30,48.03627438979066,S
2025-04-03,153.38,150.37131352267807,150.82728066462664,30,49.000394411814845,S
2025-04-04,148.71,150.1636493323433,150.70965396103628,30,45.07760854730383,S
2025-04-07,144.2,149.4181931658004,150.34800651875645,30,41.73932397870582,S
2025-04-08,145.67,148.94966902007536,150.0881172677144,30,43.15867791802877,S
2025-04-09,144.36,148.37596039256596,149.76988853061917,30,42.21066426443964,S
2025-04-11,148.71,148.41771534349522,149.71100583447367,30,46.265218943103704,S
2025-04-15,153.13,149.00675092555832,149.9009499547807,30,49.95588492963628,S
2025-04-16,154.66,149.71340705986353,150.16534162395956,30,51.15716032643125,S
2025-04-17,155.16,150.3942311773806,150.4428226448507,30,51.550331984747004,S
2025-04-21,158.4,151.39495228020803,150.88488805347015,30,54.03086977691538,B_N_Y
2025-04-22,159.19,152.36933324518202,151.34628316161073,30,54.61694599438378,B_N_Y
2025-04-23,159.72,153.28816658953426,151.81148965263236,30,55.014986893236404,B_N_Y
2025-04-24,159.11,154.01589576584246,152.21696244970838,30,54.446421342572904,B_N_Y
2025-04-25,155.79,154.23765879511214,152.4154645358357,30,51.45251870298814,B
2025-04-28,156.77,154.5542014457231,152.65738317273372,30,52.2542236104333,B_N_Y
2025-04-29,157.17,154.8811762650077,152.90808410758186,30,52.584838376757794,B_N_Y
2025-04-30,154.37,154.81727923188174,152.98930165716064,30,50.07398837943978,B
2025-05-02,154.47,154.7738693278965,153.07156267620726,30,50.161908212666546,B
2025-05-05,156.16,154.94713566190944,153.24314252752907,30,51.65045448551234,B
2025-05-06,152.68,154.66374370417077,153.21185683155522,30,48.56084917604222,B
2025-05-07,154.1,154.5932757411494,153.26119811869106,30,49.82769927414834,B
2025-05-08,152.12,154.28411627350573,153.19779822320822,30,48.118306454530625,B
2025-05-09,151.62,153.9511017393175,153.1101427663633,30,47.6909062879077,B
2025-05-12,157.68,154.4172140219028,153.36402372378757,30,52.932586950549386,B_N_Y
2025-05-13,158.49,154.92631226916492,153.64880018357715,30,53.57582716682757,B_N_Y
2025-05-14,161.04,155.6905232355193,154.05942239560065,30,55.55399881097607,B_N_Y
2025-05-15,162.36,156.52420783107937,154.52056559584506,30,56.54554089987979,B_N_Y
2025-05-16,164.54,157.52618185219444,155.07720084052033,30,58.1409555992831,B_N_Y
2025-05-19,165.86,158.56790912067015,155.67624523826922,30,59.08196657277011,B_N_Y
2025-05-20,164.14,159.26442048058635,156.14645383614314,30,57.344272971835025,B_N_Y
2025-05-21,165.02,159.98386792051303,156.63942862302406,30,57.99810268059262,B_N_Y
2025-05-22,164.83,160.5896344304489,157.0944603661894,30,57.800218549685376,B_N_Y
2025-05-23,166.17,161.28718012664282,157.59865701251223,30,58.82517035926687,B_N_Y
2025-05-26,167.11,162.01503261081248,158.1270649562616,30,59.538324518385714,B_N_Y
2025-05-27,167.44,162.69315353446095,158.64445023646928,30,59.791243597989634,B_N_Y
2025-05-28,168.05,163.36275934265333,159.16698077888768,30,60.26618188502219,B_N_Y
2025-05-29,168.53,164.0086644248217,159.68714851339394,30,60.64458585700957,B_N_Y
2025-05-30,168.99,164.631331371719,160.20397359598317,30,61.012679759574326,B_N_Y
2025-06-02,170.37,165.34866495025412,160.76875284065076,30,62.112433283442435,B_N_Y
2025-06-03,170.73,166.02133183147237,161.32215546061462,30,62.398667719340494,B_N_Y
2025-06-04,171.6,166.71866535253832,161.8931468239138,30,63.095683076374556,B_N_Y
2025-06-05,172.63,167.45758218347103,162.4896386670297,30,63.914917227973824,B_N_Y
2025-06-06,173.37,168.19663441053714,163.09410318552807,30,64.5006095425002,B_N_Y
2025-06-09,175.72,169.13705510922,163.79554189744317,30,66.29766394011813,B_N_Y
2025-06-10,176.4,170.0449232205675,164.49578956980744,30,66.8007393010641,B_N_Y
2025-06-11,176.05,170.79555781799658,165.13769014926262,30,66.27399652074831,B_N_Y
2025-06-12,174.0,171.19611309074702,165.6300406965258,30,63.25195551354037,B_N_Y
2025-06-13,172.96,171.41659895440367,166.03726065782993,30,61.77365334424253,B_N_Y
2025-06-16,174.09,171.75077408510322,166.48463506572827,30,62.75214886365308,B_N_Y
2025-06-17,172.8,171.88192732446532,166.83548867318783,30,60.91084610688725,B_N_Y
2025-06-18,172.31,171.93543640890715,167.13962819134406,30,60.216554160700724,B_N_Y
2025-06-19,169.21,171.59475685779378,167.2546488473805,30,56.036271966840076,B_N_Y
2025-06-20,170.24,171.42541225056956,167.4205016891927,30,57.060842835946566,B_N_Y
2025-06-23,171.48,171.43223571924838,167.64602937312645,30,58.27195196587331,B_N_Y
2025-06-24,172.84,171.60820625434232,167.93458329684165,30,59.565903430480965,B_N_Y
2025-06-25,175.66,172.11468047254954,168.36377311368378,30,62.08766437302602,B_N_Y
2025-06-26,176.0,172.60034541348085,168.78800794070136,30,62.38029823835402,B_N_Y
2025-06-27,177.4,173.20030223679578,169.26645194399575,30,63.577817172820986,B_N_Y
2025-06-30,179.04,173.9302644571963,169.809426835996,30,64.93061908709112,B_N_Y
2025-07-01,178.46,174.49648140004678,170.29001423399623,30,64.06012975056652,B_N_Y
2025-07-02,177.17,174.83067122504096,170.6722356654409,30,62.143258657284335,B_N_Y
2025-07-03,178.25,175.25808732191084,171.0932225729164,30,63.099558230113715,B_N_Y
2025-07-04,178.18,175.623326406672,171.4869324299766,30,62.99286431991248,B_N_Y
2025-07-07,177.98,175.91791060583802,171.84765840608904,30,62.67961162035188,B_N_Y
2025-07-08,177.37,176.09942178010826,172.15445516130632,30,61.71135243318619,B_N_Y
2025-07-09,178.87,176.44574405759474,172.5275409856782,30,63.159059579334766,B_N_Y
2025-07-10,178.72,176.7300260503954,172.87156648647385,30,62.912980773395844,B_N_Y
2025-07-11,177.23,176.792522794096,173.11370168166977,30,60.491123889258226,B_N_Y
2025-07-14,178.97,177.064707444834,173.43905158824364,30,62.24681475282724,B_N_Y
2025-07-15,180.62,177.50911901422975,173.83799316667455,30,63.823823109692285,B_N_Y
2025-07-16,180.91,177.93422913745104,174.23088243519263,30,64.0965038390415,B_N_Y
2025-07-17,181.38,178.36495049526965,174.6280556332375,30,64.54456542125635,B_N_Y
2025-07-18,179.79,178.54308168336095,174.91483032027986,30,61.8436045950748,B_N_Y
2025-07-21,180.07,178.73394647294083,175.20122863581986,30,62.13228141283106,B_N_Y
2025-07-22,179.37,178.81345316382325,175.43282704494098,30,60.939915150604776,B_N_Y
2025-07-23,179.59,178.91052151834535,175.66378109799982,30,61.18211404484574,B_N_Y
2025-07-24,178.53,178.86295632855217,175.8230154814443,30,59.34789690034033,B_N_Y
2025-07-25,175.08,178.39008678748314,175.78173684358626,30,53.906574129700715,B_N_Y
2025-07-28,172.91,177.70507593904776,175.62219590783147,30,50.87170911603296,B
2025-07-29,174.38,177.2894414466668,175.55318502406308,30,52.73639361746151,B_N_Y
2025-07-30,174.09,176.88951126583345,175.4718969671707,30,52.33103727887385,B_N_Y
2025-07-31,172.3,176.31582235760428,175.29568046899456,30,49.88278845899079,B
2025-08-01,169.9,175.51384456290376,174.9959204429393,30,46.84313791151061,B
2025-08-04,171.47,175.0083639925408,174.8000359738871,30,48.94834316026507,B
2025-08-05,170.87,174.4910684934732,174.58170064200448,30,48.193770838265756,S
2025-08-06,168.93,173.79593493178905,174.26771727300422,30,45.830615339843455,S
2025-08-07,168.88,173.18144306531545,173.9683996467262,30,45.77077676996587,S
2025-08-08,166.9,172.39626268215105,173.57571077746363,30,43.44695252075663,S
2025-08-11,167.52,171.78672984688217,173.23928240093787,30,44.361984730609365,S
2025-08-12,167.42,171.24088861602192,172.91598893421911,30,44.24254411612774,S
2025-08-13,168.64,170.91577753901916,172.67843399342914,30,46.074921547509234,S
2025-08-14,168.06,170.55880534664178,172.42185432712753,30,45.34208870124789,S
2025-08-18,170.29,170.52520467831155,172.30341797562045,30,48.59410964617578,S
2025-08-19,171.43,170.63830409352263,172.25489475475263,30,50.16223965201108,S
